"Step","genial-sweep-15 - Train_Mean_Angular","genial-sweep-15 - Train_Mean_Angular__MIN","genial-sweep-15 - Train_Mean_Angular__MAX","hopeful-sweep-14 - Train_Mean_Angular","hopeful-sweep-14 - Train_Mean_Angular__MIN","hopeful-sweep-14 - Train_Mean_Angular__MAX","deep-sweep-13 - Train_Mean_Angular","deep-sweep-13 - Train_Mean_Angular__MIN","deep-sweep-13 - Train_Mean_Angular__MAX","gallant-sweep-12 - Train_Mean_Angular","gallant-sweep-12 - Train_Mean_Angular__MIN","gallant-sweep-12 - Train_Mean_Angular__MAX","visionary-sweep-11 - Train_Mean_Angular","visionary-sweep-11 - Train_Mean_Angular__MIN","visionary-sweep-11 - Train_Mean_Angular__MAX","resilient-sweep-10 - Train_Mean_Angular","resilient-sweep-10 - Train_Mean_Angular__MIN","resilient-sweep-10 - Train_Mean_Angular__MAX","fragrant-sweep-9 - Train_Mean_Angular","fragrant-sweep-9 - Train_Mean_Angular__MIN","fragrant-sweep-9 - Train_Mean_Angular__MAX","young-sweep-8 - Train_Mean_Angular","young-sweep-8 - Train_Mean_Angular__MIN","young-sweep-8 - Train_Mean_Angular__MAX","fine-sweep-6 - Train_Mean_Angular","fine-sweep-6 - Train_Mean_Angular__MIN","fine-sweep-6 - Train_Mean_Angular__MAX","vivid-sweep-5 - Train_Mean_Angular","vivid-sweep-5 - Train_Mean_Angular__MIN","vivid-sweep-5 - Train_Mean_Angular__MAX"
"1773","2.047907829284668","2.047907829284668","2.047907829284668","","","","","","","","","","","","","","","","2.358342170715332","2.358342170715332","2.358342170715332","","","","2.052199363708496","2.052199363708496","2.052199363708496","1.404271125793457","1.404271125793457","1.404271125793457"
"1776","2.2702417373657227","2.2702417373657227","2.2702417373657227","","","","","","","","","","","","","","","","2.4818477630615234","2.4818477630615234","2.4818477630615234","","","","2.2332897186279297","2.2332897186279297","2.2332897186279297","1.3837661743164062","1.3837661743164062","1.3837661743164062"
"1779","2.365154266357422","2.365154266357422","2.365154266357422","","","","","","","","","","","","","","","","2.364199161529541","2.364199161529541","2.364199161529541","","","","2.2143912315368652","2.2143912315368652","2.2143912315368652","2.218313217163086","2.218313217163086","2.218313217163086"
"1782","2.5051231384277344","2.5051231384277344","2.5051231384277344","","","","","","","","","","","","","","","","2.3075976371765137","2.3075976371765137","2.3075976371765137","","","","2.342406749725342","2.342406749725342","2.342406749725342","2.3412904739379883","2.3412904739379883","2.3412904739379883"
"1785","2.146944999694824","2.146944999694824","2.146944999694824","","","","","","","","","","","","","","","","2.3341174125671387","2.3341174125671387","2.3341174125671387","","","","2.1213691234588623","2.1213691234588623","2.1213691234588623","2.1185600757598877","2.1185600757598877","2.1185600757598877"
"1788","2.7143313884735107","2.7143313884735107","2.7143313884735107","","","","","","","","","","","","","","","","2.229818344116211","2.229818344116211","2.229818344116211","","","","2.3789377212524414","2.3789377212524414","2.3789377212524414","2.1403350830078125","2.1403350830078125","2.1403350830078125"
"1791","1.8370598554611206","1.8370598554611206","1.8370598554611206","","","","","","","","","","","","","","","","2.04103946685791","2.04103946685791","2.04103946685791","","","","2.2106571197509766","2.2106571197509766","2.2106571197509766","2.0892646312713623","2.0892646312713623","2.0892646312713623"
"1794","2.1882851123809814","2.1882851123809814","2.1882851123809814","","","","","","","","","","","","","","","","2.186091899871826","2.186091899871826","2.186091899871826","","","","2.088503122329712","2.088503122329712","2.088503122329712","2.056399345397949","2.056399345397949","2.056399345397949"
"1797","2.269287586212158","2.269287586212158","2.269287586212158","","","","","","","","","","","","","","","","2.1827588081359863","2.1827588081359863","2.1827588081359863","","","","2.364405632019043","2.364405632019043","2.364405632019043","2.05014705657959","2.05014705657959","2.05014705657959"
"1800","2.1148643493652344","2.1148643493652344","2.1148643493652344","","","","","","","","","","","","","","","","2.3236780166625977","2.3236780166625977","2.3236780166625977","","","","2.480043649673462","2.480043649673462","2.480043649673462","1.903310775756836","1.903310775756836","1.903310775756836"
"1803","2.078402519226074","2.078402519226074","2.078402519226074","","","","","","","","","","","","","","","","2.7837390899658203","2.7837390899658203","2.7837390899658203","","","","1.9331978559494019","1.9331978559494019","1.9331978559494019","1.9655654430389404","1.9655654430389404","1.9655654430389404"
"1806","2.206995725631714","2.206995725631714","2.206995725631714","","","","","","","","","","","","","","","","2.405193328857422","2.405193328857422","2.405193328857422","","","","1.8844020366668701","1.8844020366668701","1.8844020366668701","2.1716856956481934","2.1716856956481934","2.1716856956481934"
"1809","1.8063138723373413","1.8063138723373413","1.8063138723373413","","","","","","","","","","","","","","","","2.437079668045044","2.437079668045044","2.437079668045044","","","","2.0060696601867676","2.0060696601867676","2.0060696601867676","2.1923975944519043","2.1923975944519043","2.1923975944519043"
"1812","2.075963020324707","2.075963020324707","2.075963020324707","","","","","","","","","","","","","","","","2.0734076499938965","2.0734076499938965","2.0734076499938965","","","","2.136157751083374","2.136157751083374","2.136157751083374","2.1738719940185547","2.1738719940185547","2.1738719940185547"
"1815","2.092150926589966","2.092150926589966","2.092150926589966","","","","","","","","","","","","","","","","1.8179502487182617","1.8179502487182617","1.8179502487182617","","","","1.9971137046813965","1.9971137046813965","1.9971137046813965","2.181607246398926","2.181607246398926","2.181607246398926"
"1818","2.1630425453186035","2.1630425453186035","2.1630425453186035","","","","","","","","","","","","","","","","2.174466371536255","2.174466371536255","2.174466371536255","","","","2.0628929138183594","2.0628929138183594","2.0628929138183594","2.110778331756592","2.110778331756592","2.110778331756592"
"1821","2.3073537349700928","2.3073537349700928","2.3073537349700928","","","","","","","","","","","","","","","","2.40702486038208","2.40702486038208","2.40702486038208","","","","2.2426884174346924","2.2426884174346924","2.2426884174346924","1.804815411567688","1.804815411567688","1.804815411567688"
"1824","2.2457222938537598","2.2457222938537598","2.2457222938537598","","","","","","","","","","","","","","","","2.3329997062683105","2.3329997062683105","2.3329997062683105","","","","2.24123477935791","2.24123477935791","2.24123477935791","2.024625062942505","2.024625062942505","2.024625062942505"
"1827","1.6327729225158691","1.6327729225158691","1.6327729225158691","","","","","","","","","","","","","","","","2.3081226348876953","2.3081226348876953","2.3081226348876953","","","","2.2335875034332275","2.2335875034332275","2.2335875034332275","1.9869322776794434","1.9869322776794434","1.9869322776794434"
"1830","2.467973470687866","2.467973470687866","2.467973470687866","","","","","","","","","","","","","","","","2.47407865524292","2.47407865524292","2.47407865524292","","","","2.191481828689575","2.191481828689575","2.191481828689575","2.09969425201416","2.09969425201416","2.09969425201416"
"1833","1.8718253374099731","1.8718253374099731","1.8718253374099731","","","","","","","","","","","","","","","","2.112431764602661","2.112431764602661","2.112431764602661","","","","2.4547958374023438","2.4547958374023438","2.4547958374023438","2.0420567989349365","2.0420567989349365","2.0420567989349365"
"1836","2.2079639434814453","2.2079639434814453","2.2079639434814453","","","","","","","","","","","","","","","","2.2842166423797607","2.2842166423797607","2.2842166423797607","","","","2.0163445472717285","2.0163445472717285","2.0163445472717285","1.866053581237793","1.866053581237793","1.866053581237793"
"1839","","","","","","","","","","","","","","","","","","","2.470994472503662","2.470994472503662","2.470994472503662","","","","2.326298236846924","2.326298236846924","2.326298236846924","2.103313446044922","2.103313446044922","2.103313446044922"
"1842","","","","","","","","","","","","","","","","","","","2.163635492324829","2.163635492324829","2.163635492324829","","","","2.068277359008789","2.068277359008789","2.068277359008789","2.0792336463928223","2.0792336463928223","2.0792336463928223"
"1845","","","","","","","","","","","","","","","","","","","1.7647225856781006","1.7647225856781006","1.7647225856781006","","","","2.017801284790039","2.017801284790039","2.017801284790039","2.0615663528442383","2.0615663528442383","2.0615663528442383"
"1848","","","","","","","","","","","","","","","","","","","2.1026620864868164","2.1026620864868164","2.1026620864868164","","","","2.2788095474243164","2.2788095474243164","2.2788095474243164","1.7131524085998535","1.7131524085998535","1.7131524085998535"
"1851","","","","","","","","","","","","","","","","","","","1.8634405136108398","1.8634405136108398","1.8634405136108398","","","","2.3233580589294434","2.3233580589294434","2.3233580589294434","2.5530104637145996","2.5530104637145996","2.5530104637145996"
"1854","","","","","","","","","","","","","","","","","","","2.5061347484588623","2.5061347484588623","2.5061347484588623","","","","1.8904145956039429","1.8904145956039429","1.8904145956039429","2.070279121398926","2.070279121398926","2.070279121398926"
"1857","","","","","","","","","","","","","","","","","","","2.4654500484466553","2.4654500484466553","2.4654500484466553","","","","2.6381750106811523","2.6381750106811523","2.6381750106811523","2.222309112548828","2.222309112548828","2.222309112548828"
"1860","","","","","","","","","","","","","","","","","","","2.589916467666626","2.589916467666626","2.589916467666626","","","","2.278578758239746","2.278578758239746","2.278578758239746","1.9565120935440063","1.9565120935440063","1.9565120935440063"
"1863","","","","","","","","","","","","","","","","","","","2.0661654472351074","2.0661654472351074","2.0661654472351074","","","","2.317805051803589","2.317805051803589","2.317805051803589","2.4203038215637207","2.4203038215637207","2.4203038215637207"
"1866","","","","","","","","","","","","","","","","","","","2.254024028778076","2.254024028778076","2.254024028778076","","","","2.08486270904541","2.08486270904541","2.08486270904541","2.072477340698242","2.072477340698242","2.072477340698242"
"1869","","","","","","","","","","","","","","","","","","","2.281446933746338","2.281446933746338","2.281446933746338","","","","2.2120041847229004","2.2120041847229004","2.2120041847229004","2.4035580158233643","2.4035580158233643","2.4035580158233643"
"1872","","","","","","","","","","","","","","","","","","","2.413151741027832","2.413151741027832","2.413151741027832","","","","1.9695545434951782","1.9695545434951782","1.9695545434951782","2.3147664070129395","2.3147664070129395","2.3147664070129395"
"1875","","","","","","","","","","","","","","","","","","","2.395554780960083","2.395554780960083","2.395554780960083","","","","2.2763237953186035","2.2763237953186035","2.2763237953186035","2.4572460651397705","2.4572460651397705","2.4572460651397705"
"1878","","","","","","","","","","","","","","","","","","","2.1296682357788086","2.1296682357788086","2.1296682357788086","","","","2.037583589553833","2.037583589553833","2.037583589553833","1.8869493007659912","1.8869493007659912","1.8869493007659912"
"1881","","","","","","","","","","","","","","","","","","","2.2826855182647705","2.2826855182647705","2.2826855182647705","","","","2.479733467102051","2.479733467102051","2.479733467102051","2.1446876525878906","2.1446876525878906","2.1446876525878906"
"1884","","","","","","","","","","","","","","","","","","","1.9939628839492798","1.9939628839492798","1.9939628839492798","","","","2.0403378009796143","2.0403378009796143","2.0403378009796143","2.1000959873199463","2.1000959873199463","2.1000959873199463"
"1887","","","","","","","","","","","","","","","","","","","2.1065237522125244","2.1065237522125244","2.1065237522125244","","","","1.770496129989624","1.770496129989624","1.770496129989624","2.1019492149353027","2.1019492149353027","2.1019492149353027"
"1890","","","","","","","","","","","","","","","","","","","2.1505126953125","2.1505126953125","2.1505126953125","","","","2.3334546089172363","2.3334546089172363","2.3334546089172363","2.4855926036834717","2.4855926036834717","2.4855926036834717"
"1893","","","","","","","","","","","","","","","","","","","2.1803152561187744","2.1803152561187744","2.1803152561187744","","","","1.9858849048614502","1.9858849048614502","1.9858849048614502","1.7574270963668823","1.7574270963668823","1.7574270963668823"
"1896","","","","","","","","","","","","","","","","","","","2.309171199798584","2.309171199798584","2.309171199798584","","","","2.2377214431762695","2.2377214431762695","2.2377214431762695","2.580519437789917","2.580519437789917","2.580519437789917"
"1899","","","","","","","","","","","","","","","","","","","2.2914466857910156","2.2914466857910156","2.2914466857910156","","","","1.9988248348236084","1.9988248348236084","1.9988248348236084","2.0510735511779785","2.0510735511779785","2.0510735511779785"
"1902","","","","","","","","","","","","","","","","","","","2.173783302307129","2.173783302307129","2.173783302307129","","","","1.8189575672149658","1.8189575672149658","1.8189575672149658","2.225188732147217","2.225188732147217","2.225188732147217"
"1905","","","","","","","","","","","","","","","","","","","2.2719600200653076","2.2719600200653076","2.2719600200653076","","","","2.129833221435547","2.129833221435547","2.129833221435547","2.6653552055358887","2.6653552055358887","2.6653552055358887"
"1908","","","","","","","","","","","","","","","","","","","2.0483598709106445","2.0483598709106445","2.0483598709106445","","","","1.7186899185180664","1.7186899185180664","1.7186899185180664","2.284651517868042","2.284651517868042","2.284651517868042"
"1911","","","","","","","","","","","","","","","","","","","2.306440830230713","2.306440830230713","2.306440830230713","","","","2.253804922103882","2.253804922103882","2.253804922103882","1.7301573753356934","1.7301573753356934","1.7301573753356934"
