"Step","zany-disco-38 - Test_Mean_Angular_Distance_EPNP","zany-disco-38 - Test_Mean_Angular_Distance_EPNP__MIN","zany-disco-38 - Test_Mean_Angular_Distance_EPNP__MAX","zany-disco-38 - Test_Mean_Angular_Distance_ITERATIVE","zany-disco-38 - Test_Mean_Angular_Distance_ITERATIVE__MIN","zany-disco-38 - Test_Mean_Angular_Distance_ITERATIVE__MAX","zany-disco-38 - Test_Mean_Angular_Distance_SQPNP","zany-disco-38 - Test_Mean_Angular_Distance_SQPNP__MIN","zany-disco-38 - Test_Mean_Angular_Distance_SQPNP__MAX","zany-disco-38 - Test_Mean_Angular_Distance_P3P","zany-disco-38 - Test_Mean_Angular_Distance_P3P__MIN","zany-disco-38 - Test_Mean_Angular_Distance_P3P__MAX","zany-disco-38 - Test_Mean_Angular_Distance_AP3P","zany-disco-38 - Test_Mean_Angular_Distance_AP3P__MIN","zany-disco-38 - Test_Mean_Angular_Distance_AP3P__MAX"
"5255","66.50007321589725","66.50007321589725","66.50007321589725","","","","","","","","","","","",""
"5256","","","","","","","","","","23.528298732855575","23.528298732855575","23.528298732855575","","",""
"5259","","","","","","","","","","","","","23.48044768000338","23.48044768000338","23.48044768000338"
"5261","","","","","","","67.33245941328228","67.33245941328228","67.33245941328228","","","","","",""
"5263","","","","18.866208611607505","18.866208611607505","18.866208611607505","","","","","","","","",""
"5264","158.27077048371845","158.27077048371845","158.27077048371845","","","","","","","","","","","",""
"5265","","","","","","","","","","167.8989886824985","167.8989886824985","167.8989886824985","","",""
"5268","","","","","","","","","","","","","167.8990063906501","167.8990063906501","167.8990063906501"
"5270","","","","","","","153.7343695768607","153.7343695768607","153.7343695768607","","","","","",""
"5272","","","","56.03430977044509","56.03430977044509","56.03430977044509","","","","","","","","",""
"5273","75.80234589920092","75.80234589920092","75.80234589920092","","","","","","","","","","","",""
"5274","","","","","","","","","","138.73557287832529","138.73557287832529","138.73557287832529","","",""
"5277","","","","","","","","","","","","","138.7359660568674","138.7359660568674","138.7359660568674"
"5279","","","","","","","41.307460748518224","41.307460748518224","41.307460748518224","","","","","",""
"5281","","","","7.958350452813278","7.958350452813278","7.958350452813278","","","","","","","","",""
"5282","165.26215269923077","165.26215269923077","165.26215269923077","","","","","","","","","","","",""
"5283","","","","","","","","","","46.729883274118436","46.729883274118436","46.729883274118436","","",""
"5286","","","","","","","","","","","","","47.08829517908427","47.08829517908427","47.08829517908427"
"5288","","","","","","","69.1217436710397","69.1217436710397","69.1217436710397","","","","","",""
"5290","","","","28.850656160000085","28.850656160000085","28.850656160000085","","","","","","","","",""
"5291","176.13422343851684","176.13422343851684","176.13422343851684","","","","","","","","","","","",""
"5292","","","","","","","","","","36.418849312730174","36.418849312730174","36.418849312730174","","",""
"5295","","","","","","","","","","","","","36.41884930519117","36.41884930519117","36.41884930519117"
"5297","","","","","","","176.88242806510308","176.88242806510308","176.88242806510308","","","","","",""
"5299","","","","84.53610430672062","84.53610430672062","84.53610430672062","","","","","","","","",""
"5300","71.76988511793839","71.76988511793839","71.76988511793839","","","","","","","","","","","",""
"5301","","","","","","","","","","49.960583425089","49.960583425089","49.960583425089","","",""
"5304","","","","","","","","","","","","","50.162489669210714","50.162489669210714","50.162489669210714"
"5306","","","","","","","123.09224938866319","123.09224938866319","123.09224938866319","","","","","",""
"5308","","","","26.542434908402328","26.542434908402328","26.542434908402328","","","","","","","","",""
"5309","133.12116677346833","133.12116677346833","133.12116677346833","","","","","","","","","","","",""
"5310","","","","","","","","","","126.30688638751872","126.30688638751872","126.30688638751872","","",""
"5313","","","","","","","","","","","","","60.09448038337224","60.09448038337224","60.09448038337224"
"5315","","","","","","","92.45054801372534","92.45054801372534","92.45054801372534","","","","","",""
"5317","","","","1.6657310613444452","1.6657310613444452","1.6657310613444452","","","","","","","","",""
"5318","151.31983393859753","151.31983393859753","151.31983393859753","","","","","","","","","","","",""
"5319","","","","","","","","","","125.13802531759629","125.13802531759629","125.13802531759629","","",""
"5322","","","","","","","","","","","","","127.05370343112764","127.05370343112764","127.05370343112764"
"5324","","","","","","","56.94633035123012","56.94633035123012","56.94633035123012","","","","","",""
"5326","","","","48.677668930962454","48.677668930962454","48.677668930962454","","","","","","","","",""
"5327","155.12610951629406","155.12610951629406","155.12610951629406","","","","","","","","","","","",""
"5328","","","","","","","","","","154.25044154468083","154.25044154468083","154.25044154468083","","",""
"5331","","","","","","","","","","","","","154.2504415738826","154.2504415738826","154.2504415738826"
"5333","","","","","","","161.06087615264923","161.06087615264923","161.06087615264923","","","","","",""
"5335","","","","66.02231407449128","66.02231407449128","66.02231407449128","","","","","","","","",""
"5336","164.34102236061247","164.34102236061247","164.34102236061247","","","","","","","","","","","",""
"5337","","","","","","","","","","42.59206390099666","42.59206390099666","42.59206390099666","","",""
"5340","","","","","","","","","","","","","42.59217413163071","42.59217413163071","42.59217413163071"
"5342","","","","","","","51.63937609544092","51.63937609544092","51.63937609544092","","","","","",""
"5344","","","","86.8124642086759","86.8124642086759","86.8124642086759","","","","","","","","",""
"5345","154.52950578825883","154.52950578825883","154.52950578825883","","","","","","","","","","","",""
"5346","","","","","","","","","","162.44723560822203","162.44723560822203","162.44723560822203","","",""
"5349","","","","","","","","","","","","","162.44728939670526","162.44728939670526","162.44728939670526"
"5351","","","","","","","37.38560881049034","37.38560881049034","37.38560881049034","","","","","",""
"5353","","","","48.76599042864055","48.76599042864055","48.76599042864055","","","","","","","","",""
"5354","156.6062613719065","156.6062613719065","156.6062613719065","","","","","","","","","","","",""
"5355","","","","","","","","","","56.498294377118015","56.498294377118015","56.498294377118015","","",""
"5358","","","","","","","","","","","","","56.50618824596508","56.50618824596508","56.50618824596508"
"5360","","","","","","","50.03292070686615","50.03292070686615","50.03292070686615","","","","","",""
"5362","","","","31.75942526894923","31.75942526894923","31.75942526894923","","","","","","","","",""
"5363","170.51985439732147","170.51985439732147","170.51985439732147","","","","","","","","","","","",""
"5364","","","","","","","","","","154.97300764882914","154.97300764882914","154.97300764882914","","",""
"5367","","","","","","","","","","","","","154.97300942177344","154.97300942177344","154.97300942177344"
"5369","","","","","","","172.4430328324885","172.4430328324885","172.4430328324885","","","","","",""
"5371","","","","7.360511220210697","7.360511220210697","7.360511220210697","","","","","","","","",""
"5372","147.83178355196165","147.83178355196165","147.83178355196165","","","","","","","","","","","",""
"5373","","","","","","","","","","154.29309645850867","154.29309645850867","154.29309645850867","","",""
"5376","","","","","","","","","","","","","154.29309298380076","154.29309298380076","154.29309298380076"
"5378","","","","","","","156.63541499022605","156.63541499022605","156.63541499022605","","","","","",""
"5380","","","","59.55300424215979","59.55300424215979","59.55300424215979","","","","","","","","",""
"5381","159.30721139627516","159.30721139627516","159.30721139627516","","","","","","","","","","","",""
"5382","","","","","","","","","","23.95438030673307","23.95438030673307","23.95438030673307","","",""
"5385","","","","","","","","","","","","","23.954374235594685","23.954374235594685","23.954374235594685"
"5387","","","","","","","165.9581654951441","165.9581654951441","165.9581654951441","","","","","",""
"5389","","","","19.598346484575927","19.598346484575927","19.598346484575927","","","","","","","","",""
"5390","170.8478075826444","170.8478075826444","170.8478075826444","","","","","","","","","","","",""
"5391","","","","","","","","","","170.0420144251408","170.0420144251408","170.0420144251408","","",""
"5394","","","","","","","","","","","","","170.04201441890072","170.04201441890072","170.04201441890072"
"5396","","","","","","","169.88945190276516","169.88945190276516","169.88945190276516","","","","","",""
"5398","","","","155.42703835214422","155.42703835214422","155.42703835214422","","","","","","","","",""
"5399","99.49877534974357","99.49877534974357","99.49877534974357","","","","","","","","","","","",""
"5400","","","","","","","","","","12.667147569624149","12.667147569624149","12.667147569624149","","",""
"5403","","","","","","","","","","","","","12.675098091389145","12.675098091389145","12.675098091389145"
"5405","","","","","","","3.890511182736873","3.890511182736873","3.890511182736873","","","","","",""
"5407","","","","76.38874419124318","76.38874419124318","76.38874419124318","","","","","","","","",""
"5408","152.21354562778598","152.21354562778598","152.21354562778598","","","","","","","","","","","",""
"5409","","","","","","","","","","13.347643304802716","13.347643304802716","13.347643304802716","","",""
"5412","","","","","","","","","","","","","13.347644403402597","13.347644403402597","13.347644403402597"
"5414","","","","","","","162.80162242410242","162.80162242410242","162.80162242410242","","","","","",""
"5416","","","","17.03895405613693","17.03895405613693","17.03895405613693","","","","","","","","",""
"5417","160.5527068498639","160.5527068498639","160.5527068498639","","","","","","","","","","","",""
"5418","","","","","","","","","","32.740302007470746","32.740302007470746","32.740302007470746","","",""
"5421","","","","","","","","","","","","","32.743140597546954","32.743140597546954","32.743140597546954"
"5423","","","","","","","59.99022467567647","59.99022467567647","59.99022467567647","","","","","",""
"5425","","","","22.58108261041147","22.58108261041147","22.58108261041147","","","","","","","","",""
"5426","175.1716906387547","175.1716906387547","175.1716906387547","","","","","","","","","","","",""
"5427","","","","","","","","","","165.35174805584444","165.35174805584444","165.35174805584444","","",""
"5430","","","","","","","","","","","","","165.35174808519093","165.35174808519093","165.35174808519093"
"5432","","","","","","","173.51233490351044","173.51233490351044","173.51233490351044","","","","","",""
"5434","","","","80.99673146514888","80.99673146514888","80.99673146514888","","","","","","","","",""
"5435","162.62424682448312","162.62424682448312","162.62424682448312","","","","","","","","","","","",""
"5436","","","","","","","","","","42.11940746369845","42.11940746369845","42.11940746369845","","",""
"5439","","","","","","","","","","","","","42.11940120818613","42.11940120818613","42.11940120818613"
